Date,ADA,BCH,BCN,BTC,BTG,BTS,DASH,DCR,DOGE,EOS,ETC,ETH,ICX,LSK,LTC,MIOTA,NANO,NEO,QTUM,SC,STEEM,STRAT,TRX,WAVES,XEM,XLM,XMR,XRP,XVG,ZEC
2018-01-11,-15.210222947885848,-17.573631228655774,-25.515987594909646,-11.692700174551314,-15.374768880671317,-9.053560978968015,-9.771004484660864,-11.100244498777501,-14.238381724649061,0.08810572687224483,-12.686794754498333,-8.73559436502644,-20.0,-15.558194774346793,-9.22090944761739,-12.166172106824916,-22.773902338941326,-13.574660633484152,-18.20765027322404,-6.205725750443702,-22.196796338672762,-19.577377252952136,-18.76879354602127,-18.954248366013065,-10.68702290076335,-1.5774215858067953,-14.665766753845732,-1.0256410256410267,-16.889859291605998,-11.56820290751623
2018-01-12,23.297396792006303,6.042754836912757,17.0569451836083,4.111411527402265,4.361822715937431,10.486713665943604,4.45457734128375,11.974862258953165,12.15533088235294,17.454545454545457,9.917582417582416,9.289192585611056,7.630522088353429,14.169215086646274,3.1622055222494336,8.672086720867204,1.6942315449778063,12.999116252912343,9.244197579845263,0.9493090375443264,19.52117863720073,13.911182450508297,-0.20393540208344815,5.5555555555555465,9.027777777777771,17.675674081066727,9.927047976087948,4.411764705882356,9.253306998949546,7.735334826843214
2018-01-13,-1.5138148042582207,2.3945272205236745,-0.4633755123863836,2.643417222601359,33.192984581831396,-3.2241648563804266,4.1253885445258485,5.360925533648361,-0.2533978346003362,15.280345040049294,14.1306912007549,8.823992781541373,-0.4032258064516222,-0.3067484662576682,8.615301516262194,6.345177664974619,-6.899525657611029,11.48485279476604,7.842778793418658,-1.4720709820528417,13.672496025437207,6.362725450901801,-5.651477653224642,4.142011834319528,4.635761589403978,-0.9524036428396931,6.015950482085475,-0.990099009900991,-1.439464029350761,0.10975227343996344
2018-01-14,-10.203898477056123,-5.168564848902597,-9.836546931584603,-4.270984606447871,-19.6730225476691,-13.343727750389771,-8.499413255495178,-9.58928571428571,-11.460116398493652,-20.75892857142858,1.3268156424581012,-2.16934817123584,6.326723323890463,-5.844155844155848,-8.593095357801236,-5.347593582887693,-5.1700680272108865,17.486210538669162,-1.1464497041420203,-8.295116665826736,-6.429780033840945,-0.15052684395384414,-21.5293340567573,-6.672678088367902,-8.633093525179865,-6.452819660905177,-5.1386663996796225,-8.602150537634405,-13.38479569394605,-3.8208831537824155
2018-01-15,-3.040764872775939,-6.320111261940263,-9.659761725877424,0.34588054819895564,-3.0558876270173365,-6.721028920103271,-7.972827649357424,-6.982519820422201,-18.535051232626568,-3.8639876352395675,-6.074074074074076,-5.793702396433209,-7.294832826747727,-3.010033444816049,-2.538986982858614,-7.471264367816098,-5.856937109937602,9.060832443970126,-2.8527957398250288,-5.387175583330377,-7.650273224043715,4.2287361845266656,-12.006235632943161,-2.9712163416898822,0.0,-5.270570409714484,3.630267506090651,-10.714285714285722,-18.630917642212232,-7.606809025621424
2018-01-16,-24.27704699014992,-35.52173446872866,-45.7831325301205,-20.27152865410556,-40.80269317763399,-47.73682550238297,-23.64107897473704,-25.93528208829544,-44.488419818235116,-25.875486381322958,-42.30498945888967,-22.60911653332574,-31.424766977363507,-27.17391304347826,-23.596877820846384,-33.84615384615384,-41.893732970027244,-28.974535443909144,-45.93394393560921,-55.27516630930783,-39.340101522842644,-39.290495314591695,-38.9186609895757,-28.367103694874835,-34.951456310679596,-35.82843944995093,-29.536932883389564,-42.37288135593221,-36.69169404035665,-22.2579137951174
2018-01-17,0.4147181220215438,-1.3741025714367427,11.775262286029813,-2.6982821800761454,-2.143778207608,1.5166866316626197,4.279395642476408,3.4718996748722817,10.800209205020925,-0.8832188420019613,2.266483516483517,-3.8885876263248758,-0.5354752342704154,5.154639175257726,-0.970405318464509,4.411764705882357,13.4433962264151,-2.7799391667256184,1.2064710721140601,24.678551462823776,2.7160493827160463,-1.356852103120755,27.94784655461962,-3.7082818294190445,-0.980392156862746,7.542116612564879,-0.2662990695197289,9.923664122137412,6.100597060961908,-3.389557586248536
2018-01-18,4.658835510871528,0.4952326739718256,7.813693051667101,2.495010849767748,4.749232343909929,-1.9928006828218237,5.01741493016074,-2.8175740210124154,4.028108922073034,3.044719314938157,3.544219940377609,2.1258733160921732,5.800756620428752,3.1263569257490333,3.2773283551130437,1.0909090909090837,5.98669623059866,0.9042478620496229,2.4083489430024048,6.562324672560893,5.152224824355967,-1.0281014393420176,9.08402361172893,5.930232558139533,5.55555555555556,6.346327839960115,-0.8594811514519449,18.125,20.43926765352896,-1.3752856676461005
2018-01-19,-1.4365916574686102,0.7272747821566151,-5.575708719602304,1.1415131726312524,10.346409727001598,7.681705581615961,1.2609908291576013,19.34520943668752,-1.2450768644390913,5.992844364937389,4.763406940063085,0.27138870176113333,5.931198102016608,0.043402777777769144,0.06218905472637051,-1.8518518518518452,-4.519119351100796,-2.2725643415298498,4.644041847410055,-5.868015729968867,10.482180293501049,1.6846361185983827,-3.329233903526754,2.050113895216398,1.8181818181818197,-0.650097188640768,13.205529043936147,-3.225806451612906,-6.509157440770688,6.5339283670900645
2018-01-20,8.058119319868295,12.917544239513415,5.087987758224933,10.014574547258754,5.702418552329861,14.11920469848024,8.633870340776577,12.60624421442397,6.830018939393952,27.963917525773198,9.454441588117678,10.046314331472118,18.393030009680544,9.682477459819687,8.558430480523175,9.999999999999995,12.073357106469677,6.9694544484460375,23.546625048770974,3.532759029479171,13.898916967509033,7.826086956521748,5.518714569077825,8.54166666666667,9.090909090909081,5.32003433848848,4.994919096380837,1.8987341772151916,1.915435184676528,5.964849354375895
2018-01-21,-15.386936263277475,-14.379953170028806,-17.044776119402982,-11.199041387574248,-16.473493247329166,-21.44170539780613,-13.180246129028319,-17.502224859092262,-18.468657972233913,-15.476190476190476,-15.468337730870704,-10.05830903790089,-16.328828828828822,-15.325497287522605,-10.818191366453116,-8.303249097472925,-16.56769596199524,-14.370709382151034,-19.710415693601117,-17.21981610579706,-13.061224489795912,-21.14371708051168,-19.687859972466494,-16.082224909310764,-13.0841121495327,-15.203063020746937,-11.217688651906816,-14.49275362318842,-4.870086225107069,-14.492217978727782
2018-01-22,-7.486090124075741,-9.53931143336293,-7.011659479316405,-6.117240243701637,-4.261020333105651,-11.111009314399144,-7.2156708595387755,-11.696487740225301,-5.895455895455892,1.6105417276720397,-3.6226930963773025,-4.616948747084498,-8.823529411764712,-3.4128097241701747,-5.7830120548858375,-12.145748987854242,-16.218081435472737,-6.016496846191168,-7.1303477608206185,-10.243840163411214,-11.363636363636363,-13.299232736572879,0.316473421833871,0.3614457831325438,-7.92110664521694,4.569044573938289,-9.237100348211463,-1.4705882352941024,-10.126997218961819,-9.00423017525011
2018-01-23,-1.3120926350187476,-0.028369494159586815,-0.2722613709160878,-0.5796621397813846,-0.8317440135622068,-1.2028755277260974,-0.7737607943592063,1.9811627151672602,-0.9141315750037508,-5.31996915959907,-3.137116672541419,-1.7267777293329114,-0.4926108374384351,1.970669110907423,-1.237275743771435,1.1999999999999922,-2.6203966005665795,-1.694078947368423,-2.094508301404854,-0.857540173053152,-2.32558139534885,5.858747993579457,-4.141632153065384,-1.2195121951219687,-5.208285803118261,-0.031469502349920034,-2.4119821046489003,-1.492537313432837,-1.3449214480142382,-1.0837104072398236
2018-01-24,9.504538675169721,1.0780108960241148,4.7880451357121085,4.322411394968044,1.0639970648356838,20.856214058406692,2.292577827663168,2.3263191286877327,5.788507694479738,6.218365871294283,4.155405405405407,6.852226147074931,2.637889688249408,1.5342960288808658,1.2111783987999372,-2.880658436213985,5.8666666666666725,10.856975295066347,3.3571957541347803,2.1173623714458745,28.925619834710744,1.42405063291139,2.6256372388917932,6.923950056753703,2.217068741893647,14.255203575220362,2.8166351606805287,1.4705882352941189,0.1658303822657953,2.1539415137360853
2018-01-25,2.397979591996808,0.18208169926678816,0.5006827492034599,-0.8881467929019309,-2.00491873396065,4.493549939494181,2.5827614810346073,-3.8660076880834664,7.617060127820534,3.3542976939203384,-1.4045906132237072,-0.2604092686760793,-6.377551020408164,2.1633554083885143,0.15532257169800917,-2.531645569620255,-16.91348402182385,1.1521739130434807,0.5157170923379196,3.818459524329042,7.06605222734255,0.3154574132492046,-2.406712619608533,2.759381898454746,-1.5435675903487451,6.779909018122381,-0.09460737937557695,-3.8167938931297742,-3.641403781116604,4.490771084846821
2018-01-26,-2.263940890176496,-2.3829415798989837,8.190555787714178,-0.7877257998102297,-3.422726016035387,6.6337747997696805,-1.6934855127107271,-0.7859198583130327,-5.941688544977198,0.20920502092049764,-1.3541666666666685,-0.08150345441965749,1.259445843828722,-5.841121495327103,-2.00305550840266,0.0,26.559816828849453,-0.07977373268548384,-2.569269521410569,-3.2543119633514466,-4.662379421221866,5.160807778608822,-3.2057631697433577,-1.1160714285714246,-12.99159259691372,4.048328169662874,2.032871972318334,-7.377049180327875,-2.299280836679599,-3.5081192279073905
2018-01-27,-1.0617136242710794,1.518454160859128,2.1000954588844896,2.35387694808885,2.485711204572422,11.100080082680993,-1.1074640752610276,1.9322622666087723,1.8445680184456779,-0.4905395935529102,2.33977619532044,4.688050439448261,-1.0178117048346065,7.956989247311834,2.2997401735861556,3.2653061224489823,6.92594565796484,1.6476462196861643,-0.303183425972725,2.8738846069683084,-2.471169686985164,7.281553398058257,2.619040659437026,1.6465422612513567,20.757169811320757,-3.4017822043809782,-0.7219317898929528,0.0,6.415006210125151,-1.162301578516239
2018-01-28,7.974655594775958,6.735576234788827,0.5155338488671684,2.9322179140188065,1.9560160710509562,-1.9624706647607393,4.727666699497682,1.201201201201191,1.2324179504353658,4.993342210386152,10.364741641337387,11.15079333231676,16.471838469713067,0.17174753112923635,6.695208129158724,2.7777777777777715,4.720812182741115,7.8601472134595225,9.552102376599635,8.821051698146663,6.471494607087826,1.5027322404371628,-4.469043438430413,0.978260869565216,-2.9126213592233037,3.3668494580097517,3.2543577084023245,12.857142857142852,-2.537280940459329,4.300938579207189
2018-01-29,-7.554829558218491,-5.377336857477333,-5.08982035928142,-4.336779859070143,-4.168731758356734,-10.674672379197691,-5.803123656684332,5.560619872379225,-7.147983350078946,-7.209136331192004,-3.7527593818984473,-5.383301194221734,0.6335797254487908,-3.2815964523281527,-6.721347572387983,2.325581395348839,-6.371490280777536,9.503984774592597,-0.8062658373646658,-9.856067801563515,-9.443507588532892,1.2145748987854232,-2.3343385259605243,-5.625717566016055,-10.10967137073714,-7.659817099763614,-4.907936708460986,-6.060606060606049,-8.121785592392524,-5.211653774993869
2018-01-30,-17.162769099457996,-12.688449899697403,-15.685304304799596,-11.775823001494121,-14.114246213787476,-16.30659679894537,-13.41094089317636,-10.584677419354842,-15.65405046480744,-21.193771626297572,-16.881680796166613,-10.38436044177642,-14.51027811366386,-3.86918470750806,-9.910454985479184,-16.216216216216207,-15.389408099688465,-14.943943122778224,-16.287168497187242,-23.465736536668967,-24.84210526315789,-23.70617696160267,-19.047264745819458,-14.454664914586077,-20.46900736776086,-20.348291017220543,-15.549959856944756,-15.78947368421054,-24.209156823763287,-16.98698724802461
2018-01-31,-2.4258879485476057,1.0989380519070102,-2.3291139240506493,1.1231667824402567,-1.3825178389398491,11.009724921072781,2.946405528632476,8.739650413983439,-0.23294509151414516,5.245901639344253,5.667593880389439,4.218865967397219,-7.682291666666665,17.57782839787395,-1.1815120906030039,3.89610389610389,19.870194707938094,-0.35675082327113766,11.372269705603037,1.9285777476335164,7.766990291262142,2.5223759153783463,1.272633782642216,0.9114583333333255,0.4316175914302354,9.29034433314746,-0.41408626186375297,1.7241379310344844,1.9760127244329049,3.621694983412076
2018-02-01,-23.156149803638826,-16.67830658767216,-16.725768321513,-11.455813943344658,-23.038331896213855,-12.663140409831668,-13.03319071697136,-17.330295034780526,-19.506860210777493,-19.490695396669913,-15.178213856627966,-7.862730157505376,-26.108374384236456,-17.905102954341988,-14.792691496837653,-20.94240837696336,-22.059719683120054,-15.682539682539675,-18.049327354260083,-20.63678406261117,-3.8306451612903305,-21.08374384236452,-17.796958487464032,-15.142428785607192,-26.136365474351624,-18.258535890723067,-13.251162018592288,-20.515724185220208,-20.251921287521107,0.7136796925687512
2018-02-02,-7.973185433278552,-6.985744748728093,-10.757145974252683,-3.8478045466126987,-15.741244783160948,-23.85935193934663,-5.1390403489640075,-3.8485490098393185,-12.37988826815642,-4.2900919305413865,-8.235804074555693,-13.213872327414881,-14.90566037735849,-4.343764595983184,-8.311767392297165,-5.524861878453031,0.6056935190793544,-4.886373095812873,-17.911434236615985,-2.6586808852530965,-14.28571428571429,-8.788853161843518,-13.30424765312874,-7.580645161290318,-6.112224792843737,-12.684070851076957,-2.2620209650723644,-8.78700338161629,-7.08170344674884,-4.4818146265154475
2018-02-03,11.006845381873859,6.393713163064825,9.516288252714721,3.7510994658258214,3.7211740041928763,5.516355872736228,7.921615388236034,9.695197390619718,13.34237025561581,0.5081300813008203,4.669421487603302,5.004045559220764,2.394106813996315,7.235701906412472,18.015600624024962,9.045226130653262,0.4221954161640334,2.3015614834092375,-1.1025726695623181,5.9716355894371675,3.9823008849557464,3.4161490683229823,8.259129339809324,6.48567119155354,7.338321710573387,5.808778391651327,6.343654358281334,4.248611807026301,16.271165492522545,1.2868356710848023
2018-02-04,-15.695367555753567,-9.191851584890754,-16.143086448062366,-10.848120275316807,-13.842482100238666,-24.7378752155662,-15.893883191504829,-20.327513871971842,-17.390315980904752,-14.285714285714292,-15.019011406844108,-15.495758853692438,-24.54128440366971,-15.34232883558219,-8.26239697338197,-14.367816091954023,-28.826728826728818,-14.423971710403872,-14.280259641084376,-22.837136710676166,-16.494845360824737,-20.90112640801001,-17.23828856141092,-15.505226480836232,-14.145805725488778,-14.00335603383605,-13.815878760461429,-13.281794967040714,-19.680497004659408,-12.003113199388885
2018-02-05,-15.863347700315535,-31.32373987221241,-25.604838709677434,-19.003431930032907,-18.837154337036157,-33.911417028280724,-21.82619675254193,-25.279755849440498,-24.51174639116899,-21.95467422096317,-27.28372655777373,-19.590228526398725,-41.558441558441565,-32.25380039656312,-18.104204899066474,-20.000000000000004,-44.12094064949608,-30.460118975355094,-27.507302823758533,-31.391675441999663,-17.575757575757578,-31.19868637110017,-25.768376380093503,-26.43171806167401,-22.50484797808179,-13.901000024155172,-23.154493286534066,-17.910404611744166,-26.924972424960682,-14.261717334738647
2018-02-06,11.462246418555083,8.939694006341519,19.029850746268664,10.300876966726845,9.000967846004938,11.990904541583621,14.58278145695364,18.916689579323616,18.986470992891554,15.34772182254197,14.749871067560594,11.99944522896913,30.158730158730158,17.141292442497264,12.350514021959585,10.493827160493835,17.619926199261993,22.255781028787162,14.594594594594602,20.815412972878086,14.948453608247425,11.224489795918373,17.317287131969945,10.276679841897225,23.027730229373507,10.684418747016679,15.450562909227935,10.895770569801641,18.090423282457426,18.469883724052735
2018-02-07,-8.608094652031006,-1.7297173159630814,-2.7065868263473116,-1.7411727658011076,-6.213592233009706,-6.433994440161645,-1.2471503285503536,-6.174281126842781,-1.4894112171282452,-9.592641261498024,-6.773127753303967,-4.761778963636117,-15.748031496062994,0.27307482250134985,-3.465991316931998,-1.250000000000001,-6.692913385826769,-3.3658536585365884,-10.422405876951329,-13.037007639646779,-6.301369863013699,-5.7010785824345165,-11.396811824344956,-1.8108651911468785,-8.84673143065819,-8.384654731457797,-2.421961692478401,-7.252156735438157,-8.410786479389833,-5.0910117115845805
2018-02-08,4.525441410719497,25.425048265553958,7.325194228634842,7.794845860973021,15.890095110000967,9.467170296552283,13.722087238227465,5.516480485450282,5.891371003066144,10.57579318448883,16.6590178981184,7.427153006199471,12.009237875288683,20.70160242529234,7.539974576838167,10.112359550561793,9.92907801418439,8.832162234279112,17.749244712990933,8.68403171007927,7.594936708860766,11.700680272108837,10.834581347855694,10.931899641577067,1.174014074911514,5.897157317123489,16.15969581749049,10.10452485709639,8.181852971566343,18.71028423298387
2018-02-09,8.94224237874168,2.0996715214425588,8.750253190196478,5.395342555436769,37.32915888975857,9.881451551421819,5.1440845379574265,11.019757025401878,8.680000000000007,11.813471502590678,16.192307692307697,7.472902948430755,5.251641137855584,15.26605504587156,8.831960963708443,9.183673469387752,-12.238805970149238,4.371863570638757,15.019255455712452,11.081124627406739,8.986175115207367,10.475030450669928,23.438542361574388,7.6158940397351,8.025931182111005,9.350783408299828,5.072380294128944,15.628732602144948,10.045096216737239,8.368367947532162
2018-02-10,3.5158867820396456,-4.358511425185512,-5.604278074866293,-1.3347406024194195,-28.334106011435654,-6.321151967836991,-0.5866582557956201,-5.872417825126668,-0.22048506714771948,-6.043956043956052,-6.035889070146822,-2.725444846061767,-11.73594132029341,0.036683785766696855,-5.373095957323726,-5.376344086021497,-6.461864406779674,-6.273162794901924,-2.9402048232573526,-2.658892610511507,3.3407572383073574,-4.452926208651407,1.5010575165814402,-5.5944055944055995,0.004233621388941571,1.4226163556639242,-4.159500859896815,10.801121495327104,-2.033719704952593,1.5928178395598007
2018-02-11,-9.763663260035303,-3.257941591931921,-7.471264367816107,-6.0508218357509245,-4.997566120395896,-4.356670980621031,-9.323816420123451,-11.518400463633734,-0.6658595641646498,-8.204518430439945,-1.6162453377538357,-5.615839736822724,-7.631578947368422,-7.83227848101266,-4.429827505201687,-9.411764705882362,-13.598074608904922,-6.992263056092833,-10.152838427947595,-9.539339584182635,-12.531328320802004,-12.446351931330474,-14.853423268319139,-4.954128440366964,-11.70380599273608,-9.959595140606199,-8.950281057998165,-7.000000000000006,-11.456926419637083,-11.346047540077388
2018-02-12,3.7849160194111606,5.161576746033599,9.318323952470301,8.923920385993718,-6.727855225560663,3.9989280972508006,6.53280907567358,10.769230769230766,9.429824561403507,8.387799564270148,19.24364123159304,6.221869208366437,10.58823529411765,10.099573257467995,7.786098904499588,9.090909090909099,14.769230769230763,8.697571743929355,8.795220710255556,7.180996426319114,6.557377049180314,11.518987341772153,8.0557724000347,4.720279720279713,5.243648435007367,6.4815025439214935,7.302985014339373,7.407407407407414,8.807411506399387,6.0747663551401825
2018-02-13,-2.9468490332535184,-4.215165830614138,-4.921259842519693,-3.817726971928207,5.188408176668588,-3.1481652106175697,-4.213478428804124,-5.5972696245733715,2.9443064916637165,0.3257328990228136,12.01413427561838,-2.77429429997871,-7.86802030456853,-8.153846153846159,-1.2660607959887067,-3.314917127071826,-9.427609427609426,-1.8618456556934637,-0.06642311524410353,-2.5303905509095643,-0.4705882352941076,0.6289308176100606,-6.365900913368406,-2.142857142857145,-4.634030150829179,3.64454207601301,-5.488090672802418,-4.854368932038839,-5.296693795462664,-3.3793303960816794
2018-02-14,5.944450603162447,9.564183311678299,15.9095089203605,9.440283612947526,5.507718563338759,13.210647029103777,12.299331349966126,9.879429133858268,16.225854383358087,7.622868605817449,3.082191780821913,8.47806314695309,10.85972850678733,8.062234794908067,25.220284964379452,10.83743842364531,1.4380530973451218,9.255631733594507,7.496159754224264,10.711673915553678,4.708520179372196,15.064102564102557,5.616509926854766,12.772585669781936,6.459417022657704,9.534070078962207,15.170245066146181,9.649122807017534,9.239325133489148,7.5776679964447435
2018-02-15,3.0437161673604254,0.9841475203698159,7.392267075455635,6.607747088448226,2.7754732634437036,-1.2647092383402696,3.534793851049924,7.129798903107856,8.397985572342456,1.9665683382497472,-1.476976542137266,1.432261094153565,9.053497942386839,9.850175326745298,5.354211950494607,4.694835680751178,3.829787234042566,0.624543758617901,1.5426497277677105,3.1896262622498757,3.0434782608695583,1.8867924528301858,1.2044046799724517,20.446096654275095,-1.5401908582564687,-0.07319934032401709,8.768342951360255,0.8695652173913052,1.2882257847231606,0.6081150487930107
2018-02-16,-1.376389886332683,11.363870635227427,-4.169623846699802,0.6595725969571717,6.475276856880868,1.240657806729287,-0.7154508771427753,3.2072550320725566,-4.4498151833949375,-1.4970059880239557,1.4273479874393378,0.7657194903676108,-0.2061855670103232,1.9993751952514747,2.038067095428471,-1.4285714285714193,2.4896265560165998,4.315095071788893,-0.12113870381586658,-0.5809159733153395,-0.4366812227074143,0.2092050209205162,11.350073404640712,-2.1518987341772142,1.32328564372186,0.41497784589171993,-2.2834592552617314,-0.8771929824561412,14.011004923255127,-1.0861438777205554
2018-02-17,3.827971125289665,-0.05221124282095059,5.626255860683194,7.9080691461121155,0.9709416037999347,2.410506188562244,5.834321440120723,6.066902140037402,0.21279614129662916,1.2807881773399092,-0.11431837667904872,3.0694685405139026,10.018552875695734,3.6423841059602675,-0.28763183125599084,4.545454545454549,-2.0105820105820245,5.776965265082271,1.6090584028605457,13.725870598506155,2.136752136752129,2.049180327868845,4.488837090723668,-0.765306122448986,5.008181939620615,4.9322131190314575,8.963060767034113,5.000000000000004,23.263256144717555,1.8987857550321885
2018-02-18,-8.88573666167037,-4.297930700657501,-8.051384114347732,-5.315680736935892,-9.05766740306238,-9.487965261027801,-7.6717734447539465,-13.327054391335068,-9.729140722291417,-8.208955223880592,-0.3153669724770626,-5.432288509827697,-14.437367303609335,-11.88952509262377,-6.3595068137573,-11.111111111111121,-9.374999999999984,-7.355942848170831,-7.4263764404609605,-10.20953602736797,-9.090909090909085,-5.399568034557236,-10.70031850985768,-3.978779840848804,-12.909520424881272,-6.366799215806425,-8.51326136212182,-7.142857142857129,-18.94792492730637,-8.828876768214268
2018-02-19,1.4953815343115282,3.0825465704959014,6.733040836989525,5.99983964793814,7.170638568700931,3.7618632885652725,5.413527643983374,3.7070626913048366,4.076452142750496,3.0991735537189973,11.224230083990829,2.11260144512958,2.0790020790020716,2.2390516957523863,3.281628261454314,5.263157894736836,-0.5820721769499501,7.339783225431006,4.347826086956517,2.3692725185262535,5.71428571428571,6.934673366834166,3.7561600248341165,6.913580246913575,-0.21652832912305656,0.5592450963941502,5.17235931625012,1.7543859649122628,8.033402618240167,4.640886314142556
